Student_ID,First_Name,Last_Name,Email,Major,Title,Number_of_Skills,Salary,Salary_Range,GPA,GPA_Range,Graduated,Skills_Tokenized
596146759,Susan,Roman,Susan.Roman000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,37,30000,High,2.29,Very Low,FALSE,"['Market Analysis', 'Problem-Solving', 'Natural Language Processing (NLP)', 'Machine Learning Algorithms', 'Edge Computing', 'Data Analysis', 'Critical Thinking', 'Business Acumen', 'API Development', 'IoT Integration', 'Algorithm Development', 'Programming', 'Data Preprocessing', 'Creativity', 'Presentation Skills', 'AI Frameworks and Libraries', 'Data-Driven Decision Making', 'DevOps', 'Robotics', 'Collaboration', 'Adaptability', 'Data Engineering', 'Attention to Detail', 'Programming Languages', 'Deep Learning', 'ETL Processes', 'Project Management', 'Cloud Computing', 'Data Visualization', 'Big Data Technologies', 'AI Ethics and Governance', 'Database Management', 'Leadership', 'Software Engineering Principles', 'Communication', 'Model Training and Evaluation', 'Computer Vision']"
457385396,Wanda,Frye,Wanda.Frye000@mymdc.net,Data Analytics,Business Intelligence Analyst,31,30000,High,3.82,High,FALSE,"['Presentation Skills', 'Software Engineering Principles', 'Data Engineering', 'Model Training and Evaluation', 'Curiosity', 'Business Acumen', 'DevOps', 'Robotics', 'Natural Language Processing (NLP)', 'Market Analysis', 'Data Visualization', 'Communication', 'Machine Learning Algorithms', 'Database Management', 'AI Ethics and Governance', 'Deep Learning', 'Edge Computing', 'Computer Vision', 'Programming', 'Data Analysis', 'Algorithm Development', 'Critical Thinking', 'Big Data Technologies', 'Ethical Considerations', 'Programming Languages', 'AI Frameworks and Libraries', 'Data Preprocessing', 'Problem-Solving', 'Attention to Detail', 'API Development', 'Creativity']"
353464649,Christie,Graham,Christie.Graham000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,6,106210,High,3.19,Medium,TRUE,"['Deep Learning', 'IoT Integration', 'Data Preprocessing', 'Attention to Detail', 'Problem-Solving', 'Natural Language Processing (NLP)']"
719131792,Carly,Davis,Carly.Davis000@mymdc.net,Applied Artificial Intelligence,AI Engineer,1,30000,High,3.81,High,FALSE,['Edge Computing']
181937835,Dale,Glass,Dale.Glass000@mymdc.net,Data Analytics,Business Intelligence Analyst,5,30000,High,2.65,Low,FALSE,"['Data Analysis', 'Database Management', 'Programming', 'AI Frameworks and Libraries', 'Natural Language Processing (NLP)']"
147182818,Billy,Turner,Billy.Turner000@mymdc.net,Data Analytics,Data Scientist,6,73003,Medium,3.25,Medium,TRUE,"['Data Preprocessing', 'Machine Learning Algorithms', 'Collaboration', 'AI Ethics and Governance', 'DevOps', 'Programming Languages']"
667117575,Alexander,Austin,Alexander.Austin000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,22,108824,High,2.62,Low,TRUE,"['Programming', 'AI Ethics and Governance', 'AI Frameworks and Libraries', 'Communication', 'Project Management', 'Leadership', 'Robotics', 'Data Visualization', 'Curiosity', 'Collaboration', 'Data-Driven Decision Making', 'Adaptability', 'Creativity', 'Data Engineering', 'Model Training and Evaluation', 'Problem-Solving', 'Business Acumen', 'Natural Language Processing (NLP)', 'Algorithm Development', 'Presentation Skills', 'DevOps', 'Cloud Computing']"
928251875,James,Lam,James.Lam000@mymdc.net,Applied Artificial Intelligence,AI Engineer,18,30000,High,2.13,Very Low,FALSE,"['Big Data Technologies', 'Natural Language Processing (NLP)', 'Creativity', 'Critical Thinking', 'Robotics', 'DevOps', 'Programming Languages', 'Market Analysis', 'API Development', 'Algorithm Development', 'Data-Driven Decision Making', 'Ethical Considerations', 'Software Engineering Principles', 'Business Acumen', 'Attention to Detail', 'Model Training and Evaluation', 'Machine Learning Algorithms', 'Presentation Skills']"
421147506,Eric,Johnson,Eric.Johnson000@mymdc.net,Applied Artificial Intelligence,AI Engineer,7,30000,High,3.24,Medium,FALSE,"['Machine Learning Algorithms', 'Model Training and Evaluation', 'Collaboration', 'Deep Learning', 'Data Preprocessing', 'Data Engineering', 'Cloud Computing']"
112205734,Mary,Douglas,Mary.Douglas000@mymdc.net,Data Analytics,Business Intelligence Analyst,32,93961,High,3.13,Medium,TRUE,"['Algorithm Development', 'Programming', 'Machine Learning Algorithms', 'Collaboration', 'IoT Integration', 'Business Acumen', 'Critical Thinking', 'AI Ethics and Governance', 'Model Training and Evaluation', 'Communication', 'Deep Learning', 'API Development', 'Attention to Detail', 'ETL Processes', 'Big Data Technologies', 'Data Visualization', 'Natural Language Processing (NLP)', 'Project Management', 'Edge Computing', 'Problem-Solving', 'Computer Vision', 'Leadership', 'Cloud Computing', 'Adaptability', 'Ethical Considerations', 'Curiosity', 'Data-Driven Decision Making', 'DevOps', 'Creativity', 'Database Management', 'Presentation Skills', 'Robotics']"
898327935,Pamela,Hall,Pamela.Hall000@mymdc.net,Applied Artificial Intelligence,AI Engineer,25,98734,High,2.61,Low,TRUE,"['Critical Thinking', 'Programming', 'Computer Vision', 'Curiosity', 'Attention to Detail', 'Collaboration', 'DevOps', 'Creativity', 'Adaptability', 'Problem-Solving', 'Algorithm Development', 'Software Engineering Principles', 'Project Management', 'Model Training and Evaluation', 'Presentation Skills', 'AI Ethics and Governance', 'Data Visualization', 'API Development', 'Programming Languages', 'AI Frameworks and Libraries', 'Ethical Considerations', 'Machine Learning Algorithms', 'Data Engineering', 'ETL Processes', 'Data Preprocessing']"
391634362,Gerald,Burns,Gerald.Burns000@mymdc.net,Data Analytics,Data Analyst,39,30000,High,3.03,Medium,FALSE,"['Ethical Considerations', 'Business Acumen', 'Natural Language Processing (NLP)', 'Market Analysis', 'Big Data Technologies', 'DevOps', 'ETL Processes', 'Database Management', 'Algorithm Development', 'Curiosity', 'AI Frameworks and Libraries', 'Edge Computing', 'Project Management', 'Deep Learning', 'Computer Vision', 'Communication', 'Data Engineering', 'AI Ethics and Governance', 'Robotics', 'Problem-Solving', 'Presentation Skills', 'Programming', 'Software Engineering Principles', 'Leadership', 'Creativity', 'Critical Thinking', 'Attention to Detail', 'Model Training and Evaluation', 'Data Preprocessing', 'API Development', 'Data Analysis', 'Collaboration', 'Machine Learning Algorithms', 'IoT Integration', 'Programming Languages', 'Adaptability', 'Data-Driven Decision Making', 'Cloud Computing', 'Data Visualization']"
115348682,Stephanie,Bates,Stephanie.Bates000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,32,30000,High,2.9,Low,FALSE,"['Data Analysis', 'Programming', 'API Development', 'Programming Languages', 'Communication', 'Edge Computing', 'Adaptability', 'Data Visualization', 'Natural Language Processing (NLP)', 'AI Frameworks and Libraries', 'Model Training and Evaluation', 'ETL Processes', 'Database Management', 'Critical Thinking', 'Computer Vision', 'Business Acumen', 'Cloud Computing', 'Data-Driven Decision Making', 'Machine Learning Algorithms', 'Attention to Detail', 'DevOps', 'Big Data Technologies', 'Deep Learning', 'Ethical Considerations', 'AI Ethics and Governance', 'Collaboration', 'Project Management', 'Market Analysis', 'Curiosity', 'IoT Integration', 'Problem-Solving', 'Software Engineering Principles']"
586892342,Sarah,Long,Sarah.Long000@mymdc.net,Data Analytics,Business Intelligence Analyst,8,30000,High,2.32,Very Low,FALSE,"['Presentation Skills', 'Cloud Computing', 'DevOps', 'Programming Languages', 'Curiosity', 'Critical Thinking', 'AI Frameworks and Libraries', 'Software Engineering Principles']"
718247014,Patrick,Walton,Patrick.Walton000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,25,84372,High,2.43,Very Low,TRUE,"['Presentation Skills', 'AI Ethics and Governance', 'Data Preprocessing', 'Software Engineering Principles', 'Curiosity', 'ETL Processes', 'Ethical Considerations', 'Robotics', 'Deep Learning', 'Big Data Technologies', 'Data Engineering', 'Project Management', 'Programming Languages', 'Creativity', 'DevOps', 'Collaboration', 'Data Visualization', 'Data Analysis', 'IoT Integration', 'Attention to Detail', 'AI Frameworks and Libraries', 'Natural Language Processing (NLP)', 'Programming', 'API Development', 'Market Analysis']"
708411102,Debra,Oconnell,Debra.Oconnell000@mymdc.net,Data Analytics,Marketing Analyst,21,71384,Medium,3.29,Medium,TRUE,"['Collaboration', 'Project Management', 'Programming Languages', 'Software Engineering Principles', 'ETL Processes', 'Business Acumen', 'Big Data Technologies', 'Robotics', 'Curiosity', 'Communication', 'Attention to Detail', 'Data Preprocessing', 'Programming', 'Computer Vision', 'Adaptability', 'Data Engineering', 'Data Analysis', 'Critical Thinking', 'Machine Learning Algorithms', 'Edge Computing', 'Model Training and Evaluation']"
207431788,Robert,Wright,Robert.Wright000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,23,92197,High,3.9,High,TRUE,"['Algorithm Development', 'AI Frameworks and Libraries', 'Programming Languages', 'Problem-Solving', 'Adaptability', 'API Development', 'Critical Thinking', 'Robotics', 'Business Acumen', 'Data Preprocessing', 'Creativity', 'ETL Processes', 'Software Engineering Principles', 'IoT Integration', 'Cloud Computing', 'Programming', 'Edge Computing', 'Presentation Skills', 'Natural Language Processing (NLP)', 'Market Analysis', 'Deep Learning', 'Curiosity', 'Ethical Considerations']"
933427446,Erica,Brown,Erica.Brown000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,18,30000,High,2.98,Low,FALSE,"['Edge Computing', 'DevOps', 'Data-Driven Decision Making', 'Natural Language Processing (NLP)', 'Communication', 'IoT Integration', 'Data Analysis', 'API Development', 'Data Preprocessing', 'Leadership', 'AI Ethics and Governance', 'Deep Learning', 'Creativity', 'Computer Vision', 'Algorithm Development', 'Programming Languages', 'Robotics', 'Adaptability']"
100878301,Cynthia,Lee,Cynthia.Lee000@mymdc.net,Data Analytics,Data Scientist,24,30000,High,2.4,Very Low,FALSE,"['Critical Thinking', 'Presentation Skills', 'Edge Computing', 'Curiosity', 'Deep Learning', 'Programming', 'Database Management', 'Software Engineering Principles', 'Big Data Technologies', 'AI Frameworks and Libraries', 'API Development', 'Algorithm Development', 'Creativity', 'AI Ethics and Governance', 'Robotics', 'Programming Languages', 'Attention to Detail', 'Model Training and Evaluation', 'Project Management', 'Data-Driven Decision Making', 'IoT Integration', 'DevOps', 'Computer Vision', 'Cloud Computing']"
467408288,Robert,Mason,Robert.Mason000@mymdc.net,Data Analytics,Business Intelligence Analyst,35,87834,High,3.28,Medium,TRUE,"['Cloud Computing', 'Market Analysis', 'Data Preprocessing', 'Problem-Solving', 'Programming Languages', 'Curiosity', 'Presentation Skills', 'Data Analysis', 'Model Training and Evaluation', 'API Development', 'Robotics', 'ETL Processes', 'Data Engineering', 'Critical Thinking', 'Machine Learning Algorithms', 'Data Visualization', 'Data-Driven Decision Making', 'Software Engineering Principles', 'Adaptability', 'Ethical Considerations', 'Creativity', 'Communication', 'AI Ethics and Governance', 'Algorithm Development', 'Natural Language Processing (NLP)', 'AI Frameworks and Libraries', 'Attention to Detail', 'Computer Vision', 'Edge Computing', 'Project Management', 'Collaboration', 'Big Data Technologies', 'Deep Learning', 'DevOps', 'Leadership']"
265408960,Scott,Buck,Scott.Buck000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,39,109107,High,2.17,Very Low,TRUE,"['Data Preprocessing', 'Market Analysis', 'Problem-Solving', 'API Development', 'Computer Vision', 'Ethical Considerations', 'Data Analysis', 'Data Engineering', 'Project Management', 'Business Acumen', 'Machine Learning Algorithms', 'Model Training and Evaluation', 'IoT Integration', 'Communication', 'Deep Learning', 'Software Engineering Principles', 'Database Management', 'Critical Thinking', 'Big Data Technologies', 'Creativity', 'Cloud Computing', 'Edge Computing', 'ETL Processes', 'Robotics', 'Presentation Skills', 'Collaboration', 'Algorithm Development', 'DevOps', 'AI Ethics and Governance', 'Leadership', 'Programming Languages', 'Attention to Detail', 'Natural Language Processing (NLP)', 'Adaptability', 'Programming', 'Data-Driven Decision Making', 'Curiosity', 'Data Visualization', 'AI Frameworks and Libraries']"
391899393,Holly,Rivera,Holly.Rivera000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,23,30000,High,2.25,Very Low,FALSE,"['Cloud Computing', 'Machine Learning Algorithms', 'Problem-Solving', 'Collaboration', 'Natural Language Processing (NLP)', 'Leadership', 'Data-Driven Decision Making', 'Data Analysis', 'Big Data Technologies', 'Adaptability', 'Computer Vision', 'Programming', 'AI Frameworks and Libraries', 'Curiosity', 'Business Acumen', 'Attention to Detail', 'AI Ethics and Governance', 'Project Management', 'Programming Languages', 'Data Engineering', 'Software Engineering Principles', 'Data Preprocessing', 'Deep Learning']"
491229603,Sharon,Walton,Sharon.Walton000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,23,30000,High,2.99,Low,FALSE,"['Collaboration', 'Cloud Computing', 'Attention to Detail', 'Leadership', 'Software Engineering Principles', 'AI Ethics and Governance', 'Communication', 'Project Management', 'Model Training and Evaluation', 'Big Data Technologies', 'Deep Learning', 'Database Management', 'Programming Languages', 'Curiosity', 'Algorithm Development', 'AI Frameworks and Libraries', 'Natural Language Processing (NLP)', 'IoT Integration', 'Data Analysis', 'Critical Thinking', 'ETL Processes', 'Adaptability', 'Creativity']"
306663423,Hailey,Gonzalez,Hailey.Gonzalez000@mymdc.net,Applied Artificial Intelligence,AI Engineer,13,94065,High,2.69,Low,TRUE,"['Deep Learning', 'Algorithm Development', 'Data-Driven Decision Making', 'Robotics', 'Natural Language Processing (NLP)', 'API Development', 'Data Visualization', 'Ethical Considerations', 'Attention to Detail', 'Project Management', 'Software Engineering Principles', 'Cloud Computing', 'Collaboration']"
875807588,Andrew,Murphy,Andrew.Murphy000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,1,103663,High,3.27,Medium,TRUE,['Data-Driven Decision Making']
270996111,Ryan,Tran,Ryan.Tran000@mymdc.net,Data Analytics,Data Analyst,37,30000,High,3.74,High,FALSE,"['IoT Integration', 'Adaptability', 'Deep Learning', 'AI Frameworks and Libraries', 'Problem-Solving', 'Attention to Detail', 'Collaboration', 'Algorithm Development', 'Data Visualization', 'Computer Vision', 'Creativity', 'Edge Computing', 'Project Management', 'Programming', 'Business Acumen', 'Robotics', 'Machine Learning Algorithms', 'AI Ethics and Governance', 'Data Preprocessing', 'Data Engineering', 'Programming Languages', 'Database Management', 'API Development', 'Market Analysis', 'ETL Processes', 'Model Training and Evaluation', 'Leadership', 'DevOps', 'Communication', 'Data-Driven Decision Making', 'Curiosity', 'Ethical Considerations', 'Natural Language Processing (NLP)', 'Software Engineering Principles', 'Data Analysis', 'Big Data Technologies', 'Presentation Skills']"
799607988,Lisa,Vaughn,Lisa.Vaughn000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,31,94909,High,3.4,Medium,TRUE,"['Big Data Technologies', 'Model Training and Evaluation', 'Software Engineering Principles', 'Data Visualization', 'Critical Thinking', 'Database Management', 'ETL Processes', 'Communication', 'Data Analysis', 'Problem-Solving', 'Machine Learning Algorithms', 'Creativity', 'Attention to Detail', 'Data Engineering', 'Project Management', 'Curiosity', 'Robotics', 'Collaboration', 'AI Ethics and Governance', 'Presentation Skills', 'DevOps', 'Programming', 'Algorithm Development', 'Leadership', 'Deep Learning', 'Cloud Computing', 'Natural Language Processing (NLP)', 'AI Frameworks and Libraries', 'Adaptability', 'Ethical Considerations', 'IoT Integration']"
